Dato og tid;Inne på teknisk rom;Temp;Relativ fuktighet;Duggpunkt;Ute;Tempu;Relativfuktighetu;Duggpunktu;;
20.11.2022 04:00;;15,2;30;-2,2;;3,1;26;-14,6;;
20.11.2022 06:00;;15,2;30;-2,2;;1,9;30;-13,9;;
20.11.2022 08:00;;15,1;29;-2,8;;0,1;37;-12,9;;
20.11.2022 10:00;;15,1;29;-2,8;;-0,2;37;-13,1;;
20.11.2022 12:00;;15,1;28;-3,3;;-0,5;40;-12,5;;
20.11.2022 14:00;;15,2;28;-3,2;;0;54;-8,2;;
20.11.2022 16:00;;15;29;-2,9;;-1,5;59;-8,5;;
20.11.2022 18:00;;14,8;29;-3,1;;-2,8;66;-8,3;;
20.11.2022 20:00;;14,7;30;-2,7;;-3;66;-8,5;;
20.11.2022 22:00;;14,6;30;-2,8;;-3,8;76;-7,4;;
21.11.2022 00:00;;14,5;31;-2,4;;-3,4;77;-6,9;;
21.11.2022 02:00;;14,5;31;-2,4;;-4;79;-7,1;;
21.11.2022 04:00;;14,4;31;-2,5;;-4,2;79;-7,3;;
21.11.2022 06:00;;14,4;32;-2,1;;-3,4;73;-7,5;;
21.11.2022 08:00;;13,8;30;-3,5;;-0,7;54;-8,9;;
21.11.2022 10:00;;13,8;27;-4,9;;0;53;-8,4;;
21.11.2022 12:00;;14;25;-5,7;;1;45;-9,6;;
21.11.2022 14:00;;14;25;-5,7;;0,7;46;-9,6;;
21.11.2022 16:00;;13,9;25;-5,8;;0,5;44;-10,3;;
21.11.2022 18:00;;14;26;-5,2;;0,3;46;-10;;
21.11.2022 20:00;;14,1;27;-4,6;;-0,1;48;-9,8;;
21.11.2022 22:00;;14,2;28;-4;;0;49;-9,4;;
22.11.2022 00:00;;14,2;29;-3,6;;0,1;50;-9,1;;
22.11.2022 02:00;;14,2;29;-3,6;;-0,5;51;-9,4;;
22.11.2022 04:00;;14,2;29;-3,6;;0;49;-9,4;;
22.11.2022 06:00;;14,2;30;-3,1;;-0,4;48;-10,1;;
22.11.2022 08:00;;13,6;27;-5;;-1;46;-11,2;;
22.11.2022 10:00;;13,6;25;-6,1;;0;49;-9,4;;
22.11.2022 12:00;;13,9;25;-5,8;;1,5;50;-7,8;;
22.11.2022 14:00;;13,9;26;-5,3;;1,9;51;-7,2;;
22.11.2022 16:00;;13,8;27;-4,9;;1,9;48;-8;;
22.11.2022 18:00;;14;27;-4,7;;2,2;46;-8,2;;
22.11.2022 20:00;;14,1;28;-4,1;;1,9;46;-8,5;;
22.11.2022 22:00;;14,2;28;-4;;2,6;46;-7,9;;
23.11.2022 00:00;;14,3;28;-4;;3,2;46;-7,3;;
23.11.2022 02:00;;14,4;29;-3,4;;4,1;46;-6,5;;
23.11.2022 04:00;;14,4;29;-3,4;;4,8;44;-6,4;;
23.11.2022 06:00;;14,5;29;-3,3;;4,3;46;-6,3;;
23.11.2022 08:00;;14,2;28;-4;;4,5;45;-6,4;;
23.11.2022 10:00;;14,3;27;-4,4;;4,7;45;-6,2;;
23.11.2022 12:00;;14,6;27;-4,2;;5,6;43;-6;;
23.11.2022 14:00;;14,7;27;-4,1;;5,5;45;-5,5;;
23.11.2022 16:00;;14,6;28;-3,7;;5;46;-5,7;;
23.11.2022 18:00;;14,7;29;-3,1;;4,5;46;-6,1;;
23.11.2022 20:00;;14,8;29;-3,1;;4;49;-5,7;;
23.11.2022 22:00;;14,8;29;-3,1;;4,2;49;-5,6;;
24.11.2022 00:00;;14,8;29;-3,1;;4,1;50;-5,4;;
24.11.2022 02:00;;14,8;30;-2,6;;4,1;50;-5,4;;
24.11.2022 04:00;;14,9;30;-2,5;;4,3;50;-5,2;;
24.11.2022 06:00;;14,9;30;-2,5;;5,1;49;-4,7;;
24.11.2022 08:00;;14,7;29;-3,1;;5,9;46;-4,8;;
24.11.2022 10:00;;14,8;28;-3,5;;7,2;44;-4,2;;
24.11.2022 12:00;;15,2;28;-3,2;;7,2;43;-4,5;;
24.11.2022 14:00;;15,1;28;-3,3;;6,6;46;-4,2;;
24.11.2022 16:00;;15;28;-3,3;;6,4;47;-4,1;;
24.11.2022 18:00;;15,2;29;-2,7;;6,1;49;-3,8;;
24.11.2022 20:00;;15,2;29;-2,7;;6,1;50;-3,5;;
24.11.2022 22:00;;15,3;29;-2,6;;7;49;-3;;
25.11.2022 00:00;;15,4;30;-2,1;;6,6;50;-3,1;;
25.11.2022 02:00;;15,4;30;-2,1;;6;52;-3,1;;
25.11.2022 04:00;;15,4;30;-2,1;;6;53;-2,9;;
25.11.2022 06:00;;15,5;30;-2;;6,9;52;-2,3;;
25.11.2022 08:00;;15,2;30;-2,2;;7,9;50;-1,9;;
25.11.2022 10:00;;15,4;30;-2,1;;8,5;48;-1,9;;
25.11.2022 12:00;;15,7;30;-1,8;;9,1;46;-1,9;;
25.11.2022 14:00;;15,7;30;-1,8;;8,9;48;-1,5;;
25.11.2022 16:00;;15,6;31;-1,5;;8,4;48;-2;;
25.11.2022 18:00;;15,8;31;-1,3;;8,3;48;-2,1;;
25.11.2022 20:00;;15,9;31;-1,2;;8,1;48;-2,2;;
25.11.2022 22:00;;16;32;-0,7;;8,1;47;-2,5;;
26.11.2022 00:00;;16;32;-0,7;;7,9;48;-2,4;;
26.11.2022 02:00;;16;32;-0,7;;7,6;49;-2,4;;
26.11.2022 04:00;;16;32;-0,7;;7,4;50;-2,3;;
26.11.2022 06:00;;16;32;-0,7;;6,7;53;-2,2;;
26.11.2022 08:00;;16,1;32;-0,6;;8;51;-1,5;;
26.11.2022 10:00;;16,1;32;-0,6;;8;50;-1,8;;
26.11.2022 12:00;;16,3;32;-0,4;;8;51;-1,5;;
26.11.2022 14:00;;16,4;32;-0,3;;8,5;50;-1,3;;
26.11.2022 16:00;;16,2;32;-0,5;;7,8;52;-1,4;;
26.11.2022 18:00;;16,2;32;-0,5;;8,1;51;-1,4;;
26.11.2022 20:00;;16,2;32;-0,5;;7,4;52;-1,8;;
26.11.2022 22:00;;16,3;32;-0,4;;7;54;-1,7;;
27.11.2022 00:00;;16,3;32;-0,4;;7,7;52;-1,5;;
27.11.2022 02:00;;16,3;32;-0,4;;8;52;-1,2;;
27.11.2022 04:00;;16,3;32;-0,4;;7,9;52;-1,3;;
27.11.2022 06:00;;16,4;32;-0,3;;8,3;50;-1,5;;
27.11.2022 08:00;;16,4;32;-0,3;;9;47;-1,7;;
27.11.2022 10:00;;16,5;32;-0,2;;9;49;-1,1;;
27.11.2022 12:00;;16,5;32;-0,2;;10,1;48;-0,4;;
27.11.2022 14:00;;16,6;32;-0,1;;10,7;47;-0,1;;
27.11.2022 16:00;;16,6;32;-0,1;;11,2;46;0;;
27.11.2022 18:00;;16,7;32;-0,1;;11,4;48;0,8;;
27.11.2022 20:00;;16,8;33;0,5;;10,7;50;0,7;;
27.11.2022 22:00;;16,8;33;0,5;;10,5;48;0;;
28.11.2022 00:00;;16,8;33;0,5;;9,6;50;-0,3;;
28.11.2022 02:00;;16,8;33;0,5;;9,5;49;-0,7;;
28.11.2022 04:00;;16,8;33;0,5;;9,5;49;-0,7;;
28.11.2022 06:00;;16,8;33;0,5;;9,6;49;-0,6;;
28.11.2022 08:00;;16,5;32;-0,2;;9,7;49;-0,5;;
28.11.2022 10:00;;16,4;32;-0,3;;9;51;-0,6;;
28.11.2022 12:00;;16,5;32;-0,2;;9,2;51;-0,4;;
28.11.2022 14:00;;16,4;32;-0,3;;8,7;54;-0,1;;
28.11.2022 16:00;;16,4;32;-0,3;;8,5;51;-1,1;;
28.11.2022 18:00;;16,7;32;-0,1;;8,7;49;-1,4;;
28.11.2022 20:00;;16,8;32;0;;8,8;47;-1,9;;
28.11.2022 22:00;;16,8;32;0;;8,7;46;-2,3;;
29.11.2022 00:00;;16,9;33;0,5;;8,2;46;-2,7;;
29.11.2022 02:00;;16,9;33;0,5;;7,8;47;-2,8;;
29.11.2022 04:00;;16,8;33;0,5;;7,5;48;-2,8;;
29.11.2022 06:00;;16,8;33;0,5;;7,1;50;-2,6;;
29.11.2022 08:00;;16,5;30;-1,1;;7,1;50;-2,6;;
29.11.2022 10:00;;16,4;30;-1,2;;7;52;-2,2;;
29.11.2022 12:00;;16,4;30;-1,2;;7,3;51;-2,2;;
29.11.2022 14:00;;16,4;30;-1,2;;7,5;51;-2;;
29.11.2022 16:00;;16,4;30;-1,2;;7;53;-1,9;;
29.11.2022 18:00;;16,6;30;-1;;6,4;54;-2,2;;
29.11.2022 20:00;;16,6;31;-0,6;;6,3;55;-2,1;;
29.11.2022 22:00;;16,7;32;-0,1;;6,1;57;-1,8;;
30.11.2022 00:00;;16,7;32;-0,1;;5,9;58;-1,7;;
30.11.2022 02:00;;16,7;32;-0,1;;4,9;68;-0,5;;
30.11.2022 04:00;;16,6;32;-0,1;;5,1;66;-0,7;;
30.11.2022 06:00;;16,6;33;0,3;;4,6;68;-0,8;;
30.11.2022 08:00;;16,2;33;-0,1;;4,2;74;0;;
30.11.2022 10:00;;16;36;1;;3,6;86;1,5;;
30.11.2022 12:00;;16;36;1;;4;84;1,5;;
30.11.2022 14:00;;16;37;1,3;;4;86;1,9;;
30.11.2022 16:00;;16;37;1,3;;3,8;84;1,4;;
30.11.2022 18:00;;16,2;37;1,5;;3,5;89;1,9;;
30.11.2022 20:00;;16,3;37;1,6;;3,5;89;1,9;;
30.11.2022 22:00;;16,4;37;1,7;;3,2;83;0,6;;
01.12.2022 00:00;;16,4;37;1,7;;3,1;75;-0,9;;
01.12.2022 02:00;;16,4;37;1,7;;2;88;0,2;;
01.12.2022 04:00;;16,3;37;1,6;;0,8;93;-0,2;;
01.12.2022 06:00;;16,2;37;1,5;;0,2;94;-0,7;;
01.12.2022 08:00;;15,6;37;1;;-0,3;96;-0,9;;
01.12.2022 10:00;;15,3;37;0,7;;-0,6;96;-1,2;;
01.12.2022 12:00;;15,4;37;0,8;;-0,3;97;-0,7;;
01.12.2022 14:00;;15,3;36;0,3;;-0,3;96;-0,9;;
01.12.2022 16:00;;15,2;37;0,6;;-1,2;96;-1,8;;
01.12.2022 18:00;;15,4;37;0,8;;-1,8;96;-2,4;;
01.12.2022 20:00;;15,6;37;1;;-1,4;97;-1,8;;
01.12.2022 22:00;;15,6;37;1;;-1,4;97;-1,8;;
02.12.2022 00:00;;15,6;37;1;;-0,8;97;-1,2;;
02.12.2022 02:00;;15,6;37;1;;-1,3;94;-2,1;;
02.12.2022 04:00;;15,6;37;1;;-1,1;92;-2,2;;
02.12.2022 06:00;;15,6;37;1;;-0,3;87;-2,2;;
02.12.2022 08:00;;14,9;35;-0,4;;-0,2;83;-2,7;;
02.12.2022 10:00;;14,7;34;-1;;-0,1;81;-3;;
02.12.2022 12:00;;14,9;33;-1,2;;-0,1;84;-2,5;;
02.12.2022 14:00;;14,9;32;-1,6;;0;77;-3,5;;
02.12.2022 16:00;;14,8;32;-1,7;;-0,7;81;-3,6;;
02.12.2022 18:00;;15,1;33;-1;;-0,6;79;-3,8;;
02.12.2022 20:00;;15,2;33;-1;;-0,1;73;-4,4;;
02.12.2022 22:00;;15,2;33;-1;;-1,4;81;-4,2;;
03.12.2022 00:00;;15,2;34;-0,5;;-1,3;79;-4,5;;
03.12.2022 02:00;;15,2;34;-0,5;;-1,3;74;-5,3;;
03.12.2022 04:00;;15,2;34;-0,5;;-1,8;78;-5,1;;
03.12.2022 06:00;;15,1;34;-0,6;;-2,3;79;-5,4;;
03.12.2022 08:00;;15;34;-0,7;;-3,2;85;-5,4;;
03.12.2022 10:00;;15;34;-0,7;;-2,6;80;-5,6;;
03.12.2022 12:00;;15;34;-0,7;;-2,4;79;-5,5;;
03.12.2022 14:00;;15,1;34;-0,6;;-1,5;73;-5,7;;
03.12.2022 16:00;;15;34;-0,7;;-2,6;76;-6,2;;
03.12.2022 18:00;;14,9;35;-0,4;;-3,3;79;-6,4;;
03.12.2022 20:00;;14,8;35;-0,5;;-3,6;80;-6,6;;
03.12.2022 22:00;;14,8;35;-0,5;;-3,7;81;-6,5;;
04.12.2022 00:00;;14,7;35;-0,6;;-4,4;85;-6,5;;
04.12.2022 02:00;;14,6;35;-0,7;;-5,1;88;-6,8;;
04.12.2022 04:00;;14,6;35;-0,7;;-5;85;-7,1;;
04.12.2022 06:00;;14,5;35;-0,8;;-5,2;86;-7,2;;
04.12.2022 08:00;;14,5;35;-0,8;;-4,9;81;-7,7;;
04.12.2022 10:00;;14,4;35;-0,9;;-5,1;84;-7,4;;
04.12.2022 12:00;;14,5;35;-0,8;;-4,9;82;-7,5;;
04.12.2022 14:00;;14,5;35;-0,8;;-4,1;74;-8,1;;
04.12.2022 16:00;;14,3;35;-0,9;;-4,6;75;-8,4;;
04.12.2022 18:00;;14,3;35;-0,9;;-5,6;82;-8,2;;
04.12.2022 20:00;;14,3;35;-0,9;;-4,3;69;-9,1;;
04.12.2022 22:00;;14,2;34;-1,4;;-4,5;64;-10,3;;
05.12.2022 00:00;;14,2;34;-1,4;;-4,8;62;-11;;
05.12.2022 02:00;;14,1;34;-1,5;;-5,1;62;-11,3;;
05.12.2022 04:00;;14,1;34;-1,5;;-4,4;62;-10,6;;
05.12.2022 06:00;;14,1;34;-1,5;;-3,6;61;-10;;
05.12.2022 08:00;;13,4;30;-3,8;;-3,1;59;-10;;
05.12.2022 10:00;;13,3;28;-4,8;;-2,9;72;-7,2;;
05.12.2022 12:00;;13,2;29;-4,4;;-3,2;82;-5,8;;
05.12.2022 14:00;;13,2;30;-4;;-2,7;79;-5,8;;
05.12.2022 16:00;;13,3;31;-3,5;;-2,3;80;-5,3;;
05.12.2022 18:00;;13,6;31;-3,2;;-2,5;89;-4,1;;
05.12.2022 20:00;;13,7;31;-3,1;;-1,5;89;-3,1;;
05.12.2022 22:00;;13,9;31;-2,9;;-0,4;90;-1,8;;
06.12.2022 00:00;;14;32;-2,4;;0;92;-1,1;;
06.12.2022 02:00;;14;33;-2;;-0,6;92;-1,7;;
06.12.2022 04:00;;14;33;-2;;2,2;92;1;;
06.12.2022 06:00;;14;34;-1,6;;2,3;92;1,1;;
06.12.2022 08:00;;13,6;36;-1,2;;1,7;94;0,8;;
06.12.2022 10:00;;13,6;38;-0,4;;1,3;95;0,6;;
06.12.2022 12:00;;13,7;39;0;;1,4;91;0,1;;
06.12.2022 14:00;;13,7;38;-0,3;;1,3;86;-0,8;;
06.12.2022 16:00;;13,6;38;-0,4;;0,4;88;-1,4;;
06.12.2022 18:00;;13,6;38;-0,4;;-0,6;92;-1,7;;
06.12.2022 20:00;;13,6;38;-0,4;;-1,2;92;-2,3;;
06.12.2022 22:00;;13,7;38;-0,3;;-0,7;93;-1,7;;
07.12.2022 00:00;;13,7;37;-0,7;;-0,6;90;-2;;
07.12.2022 02:00;;13,7;37;-0,7;;-1,3;92;-2,4;;
07.12.2022 04:00;;13,8;37;-0,6;;-1,5;93;-2,5;;
07.12.2022 06:00;;13,8;37;-0,6;;-1,9;93;-2,9;;
07.12.2022 08:00;;13,2;36;-1,5;;-1,8;93;-2,8;;
07.12.2022 10:00;;13,2;36;-1,5;;-1,9;90;-3,3;;
07.12.2022 12:00;;13,3;35;-1,8;;-2,1;86;-4,1;;
07.12.2022 14:00;;13,6;36;-1,2;;-2,4;84;-4,7;;
07.12.2022 16:00;;13,2;36;-1,5;;-3,6;87;-5,5;;
07.12.2022 18:00;;13,5;35;-1,6;;-2,4;89;-4;;
07.12.2022 20:00;;13,7;35;-1,5;;-2,2;91;-3,5;;
07.12.2022 22:00;;13,8;35;-1,4;;-1,9;92;-3;;
08.12.2022 00:00;;13,9;35;-1,3;;-1,5;93;-2,5;;
08.12.2022 02:00;;13,9;35;-1,3;;-1,8;94;-2,6;;
08.12.2022 04:00;;14;35;-1,2;;-1,6;94;-2,4;;
08.12.2022 06:00;;14;35;-1,2;;-0,4;94;-1,2;;
08.12.2022 08:00;;13,5;36;-1,3;;-0,3;93;-1,3;;
08.12.2022 10:00;;13,4;36;-1,4;;-1,9;94;-2,7;;
08.12.2022 12:00;;13,4;36;-1,4;;-1,4;93;-2,4;;
08.12.2022 14:00;;13,5;35;-1,6;;-2,1;92;-3,2;;
08.12.2022 16:00;;13,3;35;-1,8;;-4,1;94;-4,9;;
08.12.2022 18:00;;13,5;35;-1,6;;-3,3;88;-5;;
08.12.2022 20:00;;13,7;35;-1,5;;-3,6;86;-5,6;;
08.12.2022 22:00;;13,8;36;-1;;-5,3;91;-6,5;;
09.12.2022 00:00;;13,2;36;-1,5;;-5,3;87;-7,1;;
09.12.2022 02:00;;13,4;36;-1,4;;-3,4;74;-7,4;;
09.12.2022 04:00;;13,6;36;-1,2;;-3,9;73;-8;;
09.12.2022 06:00;;13,6;35;-1,6;;-4,5;71;-9;;
09.12.2022 08:00;;13,2;31;-3,5;;-4,8;73;-8,9;;
09.12.2022 10:00;;12,9;29;-4,7;;-4,5;68;-9,5;;
09.12.2022 12:00;;13;28;-5,1;;-4,3;67;-9,5;;
09.12.2022 14:00;;13;28;-5,1;;-4;64;-9,8;;
09.12.2022 16:00;;12,8;27;-5,7;;-4,3;63;-10,3;;
09.12.2022 18:00;;13;28;-5,1;;-4;60;-10,6;;
09.12.2022 20:00;;13,3;28;-4,8;;-5,1;70;-9,7;;
09.12.2022 22:00;;13,4;30;-3,8;;-4,7;62;-10,9;;
10.12.2022 00:00;;13,4;30;-3,8;;-7,2;81;-9,9;;
10.12.2022 02:00;;13,3;31;-3,5;;-7,9;83;-10,3;;
10.12.2022 04:00;;13,2;32;-3,1;;-8,9;85;-11;;
10.12.2022 06:00;;13,2;32;-3,1;;-9,4;79;-12,4;;
10.12.2022 08:00;;13,2;33;-2,7;;-10,8;88;-12,4;;
10.12.2022 10:00;;13,1;33;-2,8;;-10,6;89;-12,1;;
10.12.2022 12:00;;13,2;32;-3,1;;-9,7;82;-12,2;;
10.12.2022 14:00;;13;32;-3,3;;-10,4;77;-13,7;;
10.12.2022 16:00;;12,5;31;-4,2;;-11,3;76;-14,7;;
10.12.2022 18:00;;12,6;32;-3,7;;-11,8;86;-13,7;;
10.12.2022 20:00;;12,7;32;-3,6;;-12,3;88;-13,9;;
10.12.2022 22:00;;12,7;32;-3,6;;-12,3;89;-13,8;;
11.12.2022 00:00;;12,8;32;-3,5;;-11,9;89;-13,4;;
11.12.2022 02:00;;12,8;32;-3,5;;-11,8;90;-13,1;;
11.12.2022 04:00;;12,8;32;-3,5;;-10,2;85;-12,3;;
11.12.2022 06:00;;12,8;32;-3,5;;-8,7;75;-12,3;;
11.12.2022 08:00;;12,9;32;-3,4;;-7,5;70;-12;;
11.12.2022 10:00;;13;31;-3,7;;-6,8;67;-11,9;;
11.12.2022 12:00;;13,1;31;-3,6;;-6,3;59;-13;;
11.12.2022 14:00;;13,1;30;-4,1;;-6,1;60;-12,6;;
11.12.2022 16:00;;13;30;-4,2;;-6,3;60;-12,8;;
11.12.2022 18:00;;13;30;-4,2;;-7,1;65;-12,6;;
11.12.2022 20:00;;12,9;30;-4,2;;-7;63;-12,9;;
11.12.2022 22:00;;12,9;30;-4,2;;-7,3;67;-12,4;;
12.12.2022 00:00;;12,9;30;-4,2;;-6,6;61;-12,9;;
12.12.2022 02:00;;13;30;-4,2;;-5,9;59;-12,6;;
12.12.2022 04:00;;13;30;-4,2;;-5,5;57;-12,7;;
12.12.2022 06:00;;13;30;-4,2;;-5,5;56;-12,9;;
12.12.2022 08:00;;11,9;28;-6;;-5,6;56;-13;;
12.12.2022 10:00;;11,8;24;-8,1;;-5;53;-13,1;;
12.12.2022 12:00;;12,2;23;-8,3;;-4,7;55;-12,4;;
12.12.2022 14:00;;12,1;23;-8,4;;-4,4;54;-12,3;;
12.12.2022 16:00;;12,1;24;-7,9;;-4,8;57;-12;;
12.12.2022 18:00;;12,3;25;-7,2;;-5;57;-12,2;;
12.12.2022 20:00;;12,5;26;-6,5;;-5,2;57;-12,4;;
12.12.2022 22:00;;12,6;27;-5,9;;-5,2;57;-12,4;;
13.12.2022 00:00;;12,7;27;-5,8;;-6,7;64;-12,4;;
13.12.2022 02:00;;12,6;28;-5,4;;-8,8;74;-12,6;;
13.12.2022 04:00;;12,6;28;-5,4;;-9,2;75;-12,8;;
13.12.2022 06:00;;12,5;29;-5;;-10;78;-13,1;;
13.12.2022 08:00;;11,8;27;-6,6;;-10,1;67;-15,1;;
13.12.2022 10:00;;11,4;25;-7,9;;-11,1;67;-16;;
13.12.2022 12:00;;11,4;24;-8,5;;-11,3;67;-16,2;;
13.12.2022 14:00;;11,3;23;-9,1;;-11,9;69;-16,5;;
13.12.2022 16:00;;11,2;22;-9,7;;-13,2;80;-15,9;;
13.12.2022 18:00;;11,6;23;-8,8;;-13;84;-15,2;;
13.12.2022 20:00;;11,3;24;-8,5;;-11,6;80;-14,4;;
13.12.2022 22:00;;11,7;25;-7,7;;-10,6;76;-14;;
14.12.2022 00:00;;11,9;26;-7;;-9,8;70;-14,3;;
14.12.2022 02:00;;12;26;-6,9;;-10,1;64;-15,6;;
14.12.2022 04:00;;12;27;-6,4;;-10,6;72;-14,7;;
14.12.2022 06:00;;12;27;-6,4;;-9,9;63;-15,6;;
14.12.2022 08:00;;11,2;26;-7,6;;-10,4;74;-14,2;;
14.12.2022 10:00;;11,1;24;-8,7;;-10,3;64;-15,8;;
14.12.2022 12:00;;11,3;22;-9,6;;-9,3;66;-14,5;;
14.12.2022 14:00;;11,3;21;-10,2;;-9,5;64;-15,1;;
14.12.2022 16:00;;11,2;24;-8,6;;-9,2;63;-15;;
14.12.2022 18:00;;11,3;24;-8,5;;-8,3;65;-13,7;;
14.12.2022 20:00;;11,7;24;-8,2;;-8,6;83;-11;;
14.12.2022 22:00;;12;25;-7,4;;-8,7;83;-11,1;;
15.12.2022 00:00;;12;25;-7,4;;-8,6;83;-11;;
15.12.2022 02:00;;12,1;26;-6,8;;-6,5;83;-8,9;;
15.12.2022 04:00;;12,2;26;-6,7;;-5,8;87;-7,6;;
15.12.2022 06:00;;12,4;26;-6,6;;-4,4;90;-5,8;;
15.12.2022 08:00;;12;28;-5,9;;-3,3;91;-4,6;;
15.12.2022 10:00;;12;32;-4,2;;-3,5;90;-4,9;;
15.12.2022 12:00;;12,2;36;-2,4;;-2,1;91;-3,4;;
15.12.2022 14:00;;12,2;35;-2,8;;-1,4;89;-3;;
15.12.2022 16:00;;12,3;39;-1,2;;-1,5;93;-2,5;;
15.12.2022 18:00;;12,3;38;-1,6;;-1,4;93;-2,4;;
15.12.2022 20:00;;12,4;38;-1,5;;-2,8;93;-3,8;;
15.12.2022 22:00;;12,6;37;-1,7;;-4,2;93;-5,2;;
16.12.2022 00:00;;12,7;37;-1,6;;-4;87;-5,8;;
16.12.2022 02:00;;12,7;36;-2;;-4,3;83;-6,8;;
16.12.2022 04:00;;12,8;36;-1,9;;-4,7;89;-6,2;;
16.12.2022 06:00;;12,8;36;-1,9;;-3,5;77;-7;;
16.12.2022 08:00;;12,4;32;-3,8;;-3,7;70;-8,4;;
16.12.2022 10:00;;12,1;30;-4,9;;-4,7;74;-8,6;;
16.12.2022 12:00;;12,3;28;-5,7;;-5,2;69;-10;;
16.12.2022 14:00;;12,2;28;-5,8;;-6,1;73;-10,2;;
16.12.2022 16:00;;12;28;-5,9;;-8;87;-9,8;;
16.12.2022 18:00;;12,2;29;-5,3;;-8,1;91;-9,3;;
16.12.2022 20:00;;12,4;30;-4,7;;-8,9;91;-10,1;;
16.12.2022 22:00;;12,5;30;-4,6;;-8,5;90;-9,9;;
17.12.2022 00:00;;12,5;31;-4,2;;-9;92;-10,1;;
17.12.2022 02:00;;12,6;31;-4,1;;-9,3;92;-10,4;;
17.12.2022 04:00;;12,6;31;-4,1;;-9,2;92;-10,3;;
17.12.2022 06:00;;12,6;31;-4,1;;-9;92;-10,1;;
17.12.2022 08:00;;12,6;31;-4,1;;-9,1;91;-10,3;;
17.12.2022 10:00;;12,6;31;-4,1;;-7,9;86;-9,8;;
17.12.2022 12:00;;12,7;31;-4;;-7,7;86;-9,6;;
17.12.2022 14:00;;12,8;31;-3,9;;-7,2;85;-9,3;;
17.12.2022 16:00;;12,6;32;-3,7;;-8,9;90;-10,3;;
17.12.2022 18:00;;12,6;32;-3,7;;-7,3;87;-9,1;;
17.12.2022 20:00;;12,6;32;-3,7;;-6,3;81;-9;;
17.12.2022 22:00;;12,7;31;-4;;-4,6;77;-8;;
18.12.2022 00:00;;12,7;32;-3,6;;-3,5;80;-6,5;;
18.12.2022 02:00;;12,8;31;-3,9;;-0,5;68;-5,7;;
18.12.2022 04:00;;12,9;31;-3,8;;0;67;-5,4;;
18.12.2022 06:00;;13;31;-3,7;;0,3;69;-4,7;;
18.12.2022 08:00;;12,8;33;-3,1;;2,2;79;-1,1;;
18.12.2022 10:00;;12,8;33;-3,1;;1,2;81;-1,7;;
18.12.2022 12:00;;12,8;33;-3,1;;0,2;83;-2,3;;
18.12.2022 14:00;;12,8;33;-3,1;;-0,7;89;-2,3;;
18.12.2022 16:00;;12,8;33;-3,1;;-1,2;87;-3,1;;
18.12.2022 18:00;;13;33;-2,9;;-3,3;91;-4,6;;
18.12.2022 20:00;;12,9;33;-3;;-4,4;91;-5,7;;
18.12.2022 22:00;;12,9;33;-3;;-4,9;87;-6,7;;
19.12.2022 00:00;;13;33;-2,9;;-4,1;88;-5,8;;
19.12.2022 02:00;;13;33;-2,9;;-3,1;82;-5,7;;
19.12.2022 04:00;;13,1;33;-2,8;;-2,6;80;-5,6;;
19.12.2022 06:00;;13,2;33;-2,7;;-0,7;65;-6,5;;
19.12.2022 08:00;;12,9;31;-3,8;;-0,2;62;-6,6;;
19.12.2022 10:00;;12,8;30;-4,3;;0,4;63;-5,8;;
19.12.2022 12:00;;12,9;30;-4,2;;1,2;66;-4,4;;
19.12.2022 14:00;;13,1;30;-4,1;;2,7;60;-4,3;;
19.12.2022 16:00;;13,2;30;-4;;3,2;59;-4;;
19.12.2022 18:00;;13,6;30;-3,6;;3,2;64;-3;;
19.12.2022 20:00;;13,6;30;-3,6;;3,3;66;-2,4;;
19.12.2022 22:00;;13,7;31;-3,1;;3;73;-1,4;;
20.12.2022 00:00;;13,8;31;-3;;2,3;82;-0,5;;
20.12.2022 02:00;;13,9;31;-2,9;;3,4;73;-1;;
20.12.2022 04:00;;13,9;32;-2,5;;4;68;-1,4;;
20.12.2022 06:00;;14;33;-2;;4;70;-1;;
20.12.2022 08:00;;13,9;33;-2,1;;4,9;67;-0,7;;
20.12.2022 10:00;;13,8;36;-1;;4,2;74;0;;
20.12.2022 12:00;;14;37;-0,4;;3;86;0,9;;
20.12.2022 14:00;;13,9;40;0,5;;2,3;89;0,7;;
20.12.2022 16:00;;13,6;40;0,3;;1,2;92;0;;
20.12.2022 18:00;;13,8;39;0,1;;0,5;94;-0,4;;
20.12.2022 20:00;;13,9;39;0,2;;-0,1;94;-1;;
20.12.2022 22:00;;14;39;0,3;;-0,2;94;-1,1;;
21.12.2022 00:00;;14;39;0,3;;-0,7;93;-1,7;;
21.12.2022 02:00;;14;39;0,3;;0,1;80;-2,9;;
21.12.2022 04:00;;14;38;-0,1;;0,1;83;-2,4;;
21.12.2022 06:00;;14;38;-0,1;;0,3;77;-3,3;;
21.12.2022 08:00;;13,7;36;-1,1;;-0,9;84;-3,3;;
21.12.2022 10:00;;13,4;36;-1,4;;-1,1;87;-3;;
21.12.2022 12:00;;13,4;35;-1,7;;-0,7;88;-2,4;;
21.12.2022 14:00;;13,5;35;-1,6;;-0,6;86;-2,7;;
21.12.2022 16:00;;13,5;35;-1,6;;-1,4;90;-2,8;;
21.12.2022 18:00;;13,6;35;-1,6;;-2,1;92;-3,2;;
21.12.2022 20:00;;13,8;35;-1,4;;-0,8;89;-2,4;;
